timestamp,node_id,node_name,node_type,region,software_version,availability_percent,uptime_minutes,mtbf_hours,mttr_hours,interface_flaps,bgp_flaps,download_bandwidth_mbps,upload_bandwidth_mbps,throughput_utilization_percent,interface_utilization_percent,data_transferred_gb,goodput_mbps,latency_ms,one_way_latency_ms,jitter_ms,dns_resolution_time_ms,tcp_handshake_time_ms,time_to_first_byte_ms,packet_loss_percent,error_rate_percent,crc_errors_per_million,interface_errors,collisions_percent,discarded_packets_per_million,retransmission_percent,mean_opinion_score,signal_to_noise_ratio,cpu_utilization_percent,memory_utilization_percent,queue_depth,power_consumption_watts,temperature_celsius,connection_count,active_sessions,connection_drop_percent,connection_establishment_time_ms,transactions_per_second,avg_transaction_time_ms,web_traffic_percent,media_traffic_percent,other_traffic_percent,mtu_efficiency_percent,rssi_dbm,channel_utilization_percent,co_channel_interference_db,roaming_time_ms,client_count,maintenance_window,major_incident,software_update,power_outage,weather_event,failure_event
2025-04-30 17:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9739,60,3928,2.0,0,0,91.21,22.66,66.67,45.92,21.581,87.33,28.24,13.84,4.97,30.44,55.41,96.77,0.262,0.121,1.0,0,0,0.99,0.39,4.39,27.75,59.16,50.19,384,894.1,42.9,257,83,0.28,116.07,8.4,107.96,29.3,36.7,34.0,51.2,-55.6,66.9,20.26,74.1,42,0,0,0,0,0,0
2025-04-30 18:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9817,60,3928,2.0,0,0,83.35,19.4,66.67,58.13,16.716,79.84,25.19,10.7,0.2,39.22,47.28,95.85,0.227,0.082,0.5,0,0,1.49,0.14,4.31,23.23,62.52,50.3,431,905.7,42.9,210,87,0.204,94.04,9.1,106.56,37.9,32.3,29.8,70.2,-73.1,63.9,18.43,101.1,35,0,0,0,0,0,0
2025-04-30 19:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.956,60,3928,2.0,0,0,84.37,23.02,66.67,40.27,13.715,80.71,31.02,13.81,3.22,24.76,59.55,79.13,0.356,0.32,4.5,0,0,1.61,0.44,4.4,21.56,52.39,54.39,496,870.7,39.6,163,61,0.24,124.67,5.5,123.24,29.4,21.9,48.7,55.1,-79.4,68.9,19.41,100.4,28,0,0,0,0,0,0
2025-04-30 20:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9874,60,3928,2.0,0,0,80.15,18.71,66.67,42.61,9.984,76.89,32.41,15.0,1.29,40.45,62.16,134.96,0.068,0.0,0.0,0,0,1.61,0.41,4.77,28.38,57.6,47.63,417,888.7,45.0,116,48,0.252,101.54,4.1,128.63,38.7,52.9,8.5,56.6,-77.8,57.1,20.24,91.1,22,0,0,0,0,0,0
2025-04-30 21:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9698,60,3928,2.0,0,0,79.26,23.14,66.67,51.57,7.014,75.71,31.27,14.13,0.2,33.21,67.55,87.66,0.493,0.266,3.6,5,0,1.34,0.45,4.59,20.23,60.1,45.86,383,897.3,43.9,88,42,0.072,112.96,4.5,129.0,44.8,53.1,2.1,49.7,-71.7,56.3,23.01,120.9,15,0,0,0,0,0,0
2025-04-30 22:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9753,60,3928,2.0,0,0,80.68,21.97,66.67,52.72,4.529,77.19,33.43,15.17,1.52,26.54,70.26,126.48,0.33,0.148,0.9,10,0,1.38,0.46,4.49,17.87,60.47,52.4,454,898.6,44.1,63,23,0.196,120.12,2.4,143.22,33.8,45.8,20.4,55.5,-70.5,68.0,16.36,113.0,9,0,0,0,0,0,0
2025-04-30 23:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9684,60,3928,2.0,0,0,78.88,22.09,66.67,58.1,12.821,75.42,37.08,16.84,2.25,31.39,76.79,117.73,0.399,0.175,0.8,3,0,1.55,0.27,4.4,23.62,57.78,47.82,497,889.3,42.9,189,68,0.282,122.8,6.0,127.0,25.5,35.3,39.2,47.7,-78.8,58.1,24.58,121.4,28,0,0,0,0,0,0
2025-05-01 00:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9678,60,3928,2.0,0,0,74.28,20.92,66.67,51.57,12.074,71.06,32.97,14.72,3.52,32.51,63.87,119.65,0.356,0.185,1.2,5,0,1.55,0.32,4.14,22.75,62.15,47.98,349,904.4,45.3,146,57,0.273,127.28,6.7,141.68,29.5,39.7,30.8,58.9,-72.4,67.1,12.2,124.3,28,0,0,0,0,0,0
2025-05-01 01:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9719,60,3928,2.0,0,0,87.06,17.11,66.67,50.64,14.151,83.44,26.5,11.69,1.6,25.3,54.63,106.8,0.171,0.153,2.1,7,0,0.89,0.14,4.39,17.38,64.82,49.31,426,913.6,47.1,144,57,0.255,123.83,4.6,108.48,37.6,47.1,15.3,62.5,-74.5,61.9,21.29,124.2,28,0,0,0,0,0,0
2025-05-01 02:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9548,60,3928,2.0,0,0,89.22,21.99,66.67,58.22,14.5,85.18,35.81,16.22,3.11,40.15,74.81,107.64,0.543,0.322,3.9,0,0,1.53,0.5,3.92,22.36,68.23,48.34,409,925.4,46.7,157,58,0.26,119.92,5.6,149.27,36.0,44.3,19.7,62.6,-69.3,66.2,19.93,97.0,28,0,0,0,0,0,0
2025-05-01 03:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9583,60,3928,2.0,0,0,78.19,20.01,66.67,56.62,12.708,74.62,27.48,12.73,3.37,37.03,54.24,102.34,0.591,0.302,4.7,0,0,1.5,0.79,3.95,18.24,59.1,50.96,428,893.9,44.6,176,69,0.229,106.03,5.7,124.2,31.3,32.1,36.6,60.7,-68.3,65.0,26.88,88.9,28,0,0,0,0,0,0
2025-05-01 04:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9744,60,3928,2.0,0,0,86.27,25.32,66.67,52.14,14.021,82.55,33.03,15.01,4.03,37.98,75.36,114.58,0.328,0.167,0.9,0,0,1.67,0.26,4.56,24.48,53.31,50.87,471,873.9,44.8,152,73,0.177,99.77,5.9,176.51,39.6,60.4,0.0,40.0,-74.7,61.4,20.11,116.3,28,0,0,0,0,0,0
2025-05-01 05:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9679,60,3928,2.0,0,0,83.48,23.23,66.67,52.01,13.567,79.81,31.11,14.05,0.9,19.39,67.13,111.82,0.416,0.249,1.3,9,0,1.39,0.34,4.36,19.92,61.22,53.27,439,901.2,41.7,150,52,0.144,106.14,5.2,122.25,40.7,44.5,14.8,59.2,-78.3,67.2,14.57,125.3,28,0,0,0,0,0,0
2025-05-01 06:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9659,60,3928,2.0,0,0,83.62,21.05,66.67,51.46,16.764,79.74,30.38,13.78,2.11,27.02,62.84,82.55,0.668,0.209,2.2,7,0,1.56,0.64,4.26,19.56,55.48,48.64,437,881.4,46.4,207,81,0.264,110.25,8.7,91.02,35.1,42.6,22.3,61.3,-72.3,57.2,19.7,88.2,35,0,0,0,0,0,0
2025-05-01 07:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9619,60,3928,2.0,0,0,84.13,22.07,66.67,55.91,19.902,80.39,36.63,16.21,1.47,28.08,73.48,113.5,0.466,0.207,2.2,2,0,1.49,0.21,4.31,21.99,53.27,53.33,618,873.8,40.8,286,90,0.347,146.16,8.2,137.33,36.4,36.3,27.3,57.5,-71.4,64.5,21.96,98.4,42,0,0,0,0,0,0
2025-05-01 08:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9696,60,3928,2.0,0,0,86.83,20.49,66.67,64.01,23.349,83.08,29.57,14.17,4.87,38.4,60.7,104.47,0.336,0.159,1.5,1,0,1.37,0.22,4.62,23.72,57.36,48.83,365,887.9,41.5,244,104,0.29,105.31,9.2,123.81,36.8,23.3,39.9,52.4,-64.2,62.0,20.01,106.3,47,0,0,0,0,0,0
2025-05-01 09:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9659,60,3928,2.0,0,0,91.04,22.13,66.67,56.33,23.611,87.03,36.18,15.49,3.52,27.32,67.08,120.58,0.418,0.173,2.0,0,0,1.2,0.21,4.64,18.73,65.8,50.01,455,917.0,46.2,252,96,0.337,137.51,9.8,141.56,36.8,39.5,23.7,47.3,-71.5,56.2,16.28,78.6,46,0,0,0,0,0,0
2025-05-01 10:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9787,60,3928,2.0,0,0,83.18,23.93,66.67,49.65,26.306,79.72,29.74,13.68,4.24,30.42,58.48,106.71,0.168,0.066,0.4,0,0,1.38,0.26,4.63,18.84,58.27,51.16,472,891.0,40.3,363,125,0.294,118.82,14.6,126.61,30.9,51.3,17.9,63.9,-72.3,64.2,31.65,109.5,56,0,0,0,0,0,0
2025-05-01 11:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9714,60,3928,2.0,0,0,98.84,23.09,66.67,59.78,36.119,94.68,31.41,12.66,4.54,29.19,65.03,113.66,0.215,0.117,0.6,0,0,1.07,0.22,5.0,22.52,70.36,49.8,447,932.7,41.5,454,142,0.339,106.34,16.3,130.57,37.9,33.4,28.6,67.6,-71.8,57.5,18.45,94.0,64,0,0,0,0,0,0
2025-05-01 12:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9701,60,3928,2.0,0,0,89.81,25.67,66.67,50.75,35.605,85.96,26.02,11.27,5.76,26.87,53.47,92.55,0.292,0.14,1.3,1,0,1.32,0.43,4.58,21.62,45.37,56.55,458,846.5,44.1,517,184,0.317,95.15,19.1,113.55,26.6,42.5,30.9,52.6,-68.6,58.7,21.36,83.4,70,0,0,0,0,0,0
2025-05-01 13:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9784,60,3928,2.0,0,0,94.45,23.28,66.67,49.1,37.966,90.58,31.49,14.73,5.01,29.7,63.06,118.95,0.097,0.038,0.4,0,0,1.28,0.0,4.36,18.71,59.87,51.05,463,896.6,44.5,529,162,0.357,108.74,16.6,141.74,42.4,38.8,18.9,52.9,-73.2,62.5,18.17,75.7,71,0,0,0,0,0,0
2025-05-01 14:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9846,60,3928,2.0,0,0,89.69,23.02,66.67,53.32,34.042,86.09,35.27,16.26,5.42,33.62,73.78,110.12,0.01,0.0,0.0,0,0,1.35,0.03,4.56,22.22,54.13,47.14,511,876.8,43.1,472,147,0.307,127.96,16.8,159.93,37.0,24.4,38.7,77.1,-64.2,53.1,22.17,119.4,67,0,0,0,0,0,0
2025-05-01 15:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9566,60,3928,2.0,0,0,93.74,24.46,66.67,46.85,31.162,89.76,32.35,13.46,6.87,34.67,64.29,104.7,0.255,0.268,5.4,0,0,1.39,0.0,4.55,26.38,58.5,47.87,458,891.8,45.3,321,135,0.333,119.49,10.9,135.11,30.7,30.4,38.9,61.7,-70.7,58.4,18.28,90.1,59,0,0,0,0,0,0
2025-05-01 16:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9697,60,3928,2.0,0,0,87.17,18.86,66.67,51.44,23.437,83.53,30.96,14.09,4.75,36.82,65.57,108.11,0.186,0.159,1.2,0,0,1.28,0.0,4.38,21.8,70.36,50.08,456,932.7,46.3,274,102,0.287,106.1,9.5,133.87,27.8,58.3,13.9,71.3,-74.4,63.5,21.38,78.0,47,0,0,0,0,0,0
2025-05-01 17:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9531,60,3928,2.0,0,0,91.17,24.89,66.67,50.71,21.564,87.02,33.11,14.24,4.0,26.76,70.02,95.63,0.579,0.318,3.9,4,0,1.84,0.29,4.09,21.01,52.83,50.38,502,872.3,38.7,278,99,0.301,109.57,9.9,146.2,27.5,43.5,29.0,47.4,-80.1,54.2,29.98,125.3,42,0,0,0,0,0,0
2025-05-01 18:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9776,60,3928,2.0,0,0,85.93,23.61,66.67,45.15,17.224,82.27,33.13,14.91,2.55,29.47,65.42,126.81,0.274,0.114,0.5,0,0,1.3,0.22,4.6,24.04,63.59,49.97,430,909.4,43.7,210,64,0.219,125.93,6.7,157.89,34.7,37.4,27.9,36.4,-73.5,56.2,23.67,74.3,35,0,0,0,0,0,0
2025-05-01 19:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9658,60,3928,2.0,0,0,90.22,23.37,66.67,53.02,14.659,86.13,37.27,16.39,3.14,31.38,73.39,128.47,0.557,0.238,1.2,0,0,1.66,0.14,3.78,24.11,55.48,51.65,480,881.4,41.0,181,68,0.208,130.7,7.5,150.71,28.7,29.8,41.5,56.6,-74.8,64.4,24.17,88.4,28,0,0,0,0,0,0
2025-05-01 20:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9677,60,3928,2.0,0,0,83.61,22.08,66.67,58.49,10.41,79.97,48.02,21.59,2.46,40.17,98.51,153.97,0.368,0.232,4.2,2,0,1.6,0.4,4.61,25.45,54.12,47.73,433,876.7,45.8,139,49,0.18,178.13,5.0,206.16,32.3,43.1,24.6,70.4,-75.4,61.4,21.84,135.1,22,0,0,0,0,0,0
2025-05-01 21:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.957,60,3928,2.0,0,0,83.54,18.98,66.67,56.72,7.389,79.82,25.54,11.45,1.79,24.18,46.69,102.06,0.469,0.331,4.6,8,0,1.37,0.38,4.71,26.24,60.47,47.4,474,898.6,44.2,79,34,0.198,103.32,3.8,109.73,39.1,57.1,3.7,49.7,-71.3,60.9,20.96,102.1,15,0,0,0,0,0,0
2025-05-01 22:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9688,60,3928,2.0,0,0,74.03,18.14,66.67,49.77,4.154,70.8,36.82,16.43,0.2,29.09,73.63,145.5,0.39,0.194,2.7,0,0,1.53,0.26,4.63,24.27,52.13,51.96,454,869.8,41.1,71,20,0.237,136.11,1.8,147.85,40.8,26.2,33.1,58.4,-73.2,66.3,10.71,119.8,9,0,0,0,0,0,0
2025-05-01 23:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9811,60,3928,2.0,0,0,79.3,21.77,66.67,56.77,12.884,75.88,31.67,13.06,2.04,23.31,60.45,111.65,0.329,0.106,0.7,4,0,1.81,0.3,4.54,23.45,59.42,48.01,413,895.0,43.3,188,62,0.166,103.37,7.1,112.1,36.7,55.9,7.4,58.7,-67.8,61.4,19.97,87.2,28,0,0,0,0,0,0
2025-05-02 00:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9459,60,3928,2.0,0,0,94.53,21.92,66.67,55.47,15.359,90.06,31.34,14.03,2.72,29.51,60.13,111.92,0.767,0.412,1.2,0,0,1.37,0.55,4.02,23.88,65.64,52.95,431,916.5,44.6,155,77,0.258,109.78,8.2,162.63,40.3,34.4,25.4,79.6,-68.1,54.5,23.16,103.0,28,0,0,0,0,0,0
2025-05-02 01:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9596,60,3928,2.0,1,0,80.21,22.72,66.67,47.32,13.032,76.66,28.46,12.78,1.76,28.44,60.76,95.82,0.451,0.213,3.6,3,0,1.42,0.46,4.66,27.9,50.13,51.05,564,862.9,48.0,191,78,0.381,81.96,7.0,90.32,35.4,50.4,14.2,65.6,-68.9,61.8,20.67,77.5,28,0,0,0,0,0,0
2025-05-02 02:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9659,60,3928,2.0,0,0,82.38,20.15,66.67,57.7,13.383,78.75,35.89,14.94,4.33,36.01,70.73,128.91,0.417,0.216,3.0,2,0,1.33,0.35,4.7,24.09,57.18,48.8,493,887.3,44.3,169,65,0.25,136.28,7.3,144.13,36.5,55.3,8.2,70.3,-71.6,59.4,21.06,82.6,28,0,0,0,0,0,0
2025-05-02 03:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9623,60,3928,2.0,0,0,85.52,22.99,66.67,60.79,13.894,81.64,28.95,13.44,1.93,33.71,64.65,90.41,0.558,0.288,4.5,2,0,1.27,0.39,3.83,23.99,57.95,43.31,424,889.9,41.8,177,64,0.179,108.13,5.4,80.86,34.9,47.0,18.0,47.4,-73.7,59.3,22.16,92.7,28,0,0,0,0,0,0
2025-05-02 04:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9754,60,3928,2.0,0,0,79.61,23.69,66.67,48.57,12.934,76.26,40.18,18.01,2.49,34.12,76.55,154.85,0.228,0.138,0.4,0,0,1.33,0.2,4.53,23.56,61.96,48.12,477,903.8,45.7,147,58,0.216,131.2,5.2,163.51,39.1,39.8,21.1,40.3,-63.9,55.3,21.99,124.4,28,0,0,0,0,0,0
2025-05-02 05:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9547,60,3928,2.0,0,0,74.97,22.86,66.67,55.3,12.179,71.54,37.06,15.83,2.11,51.51,75.41,135.32,0.6,0.335,3.5,2,0,1.53,0.56,4.06,25.89,66.6,46.94,453,919.8,45.9,197,77,0.237,131.37,9.0,179.76,32.7,26.0,41.3,53.2,-72.4,59.2,18.79,89.8,28,0,0,0,0,0,0
2025-05-02 06:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9859,60,3928,2.0,0,0,87.4,16.15,66.67,54.34,17.515,83.88,27.12,12.03,3.48,30.52,57.44,77.95,0.026,0.012,0.0,0,0,1.41,0.0,4.45,23.17,63.27,48.96,446,908.3,41.3,198,91,0.258,92.59,8.4,116.27,41.8,58.2,0.0,60.3,-71.9,57.6,17.76,124.1,35,0,0,0,0,0,0
2025-05-02 07:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9593,60,3928,2.0,0,0,94.11,23.32,66.67,64.96,22.252,89.87,29.89,12.86,3.13,26.5,59.71,107.17,0.524,0.241,3.0,0,0,1.41,0.46,4.17,26.88,56.78,51.63,501,885.9,40.5,296,79,0.333,128.36,9.4,145.84,34.6,44.0,21.4,45.6,-77.1,63.8,16.87,95.0,42,0,0,0,0,0,0
2025-05-02 08:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.964,60,3928,2.0,0,0,97.65,23.91,66.67,57.7,26.248,93.31,29.27,12.06,3.31,36.79,62.75,100.94,0.464,0.216,1.6,0,0,1.41,0.31,4.54,21.28,54.72,47.66,422,878.8,46.0,274,121,0.287,98.72,13.8,122.8,38.7,61.3,0.0,74.8,-76.9,62.3,16.1,114.1,47,0,0,0,0,0,0
2025-05-02 09:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9711,60,3928,2.0,0,0,92.73,18.88,66.67,58.87,24.039,88.81,33.1,15.8,2.61,35.68,65.01,107.66,0.234,0.15,2.1,0,0,1.71,0.06,4.4,24.38,63.76,51.32,400,910.0,42.1,246,103,0.278,126.33,11.4,150.69,40.4,51.1,8.5,62.7,-84.1,55.4,18.18,121.4,46,0,0,0,0,0,0
2025-05-02 10:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.982,60,3928,2.0,0,0,94.39,22.75,66.67,52.84,29.838,90.46,35.21,14.96,5.11,20.3,72.77,116.48,0.169,0.016,0.1,1,0,0.96,0.14,4.57,22.86,56.79,46.47,536,885.9,43.1,350,121,0.328,140.21,10.6,159.49,37.4,42.0,20.6,49.9,-69.1,60.9,16.22,80.1,56,0,0,0,0,0,0
2025-05-02 11:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9691,60,3928,2.0,0,0,94.42,21.71,66.67,55.85,34.49,90.38,30.73,15.08,5.08,24.91,63.26,92.85,0.296,0.126,0.9,4,0,1.15,0.21,4.72,16.48,58.58,45.18,422,892.1,43.6,411,156,0.366,98.69,12.7,83.48,35.1,40.7,24.3,64.4,-77.5,58.6,14.05,103.9,64,0,0,0,0,0,0
2025-05-02 12:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9619,60,3928,2.0,0,0,93.13,20.36,66.67,47.24,36.907,89.18,39.06,17.92,7.54,27.28,81.72,133.27,0.252,0.187,2.3,0,0,1.36,0.29,4.56,21.33,55.45,54.34,469,881.3,44.7,460,141,0.387,144.5,16.0,171.37,35.6,35.7,28.6,66.9,-73.3,64.8,23.61,104.8,70,0,0,0,0,0,0
2025-05-02 13:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9675,60,3928,2.0,0,0,96.73,26.3,66.67,57.55,38.865,92.55,25.56,11.18,3.41,29.26,48.6,82.61,0.329,0.13,1.3,0,0,1.26,0.35,4.25,20.53,52.18,53.28,532,870.0,42.8,518,134,0.391,86.11,13.7,127.52,31.4,25.6,43.1,57.8,-76.8,60.3,24.3,87.7,71,0,0,0,0,0,0
2025-05-02 14:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9746,60,3928,2.0,0,0,95.5,25.57,66.67,52.67,36.23,91.52,28.63,12.95,4.59,30.47,53.95,104.95,0.173,0.072,0.9,6,0,1.53,0.34,3.99,27.19,66.66,53.14,391,920.0,46.9,363,131,0.362,88.13,11.0,135.17,36.0,11.0,53.0,58.1,-80.2,53.3,17.06,87.4,67,0,0,0,0,0,0
2025-05-02 15:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9655,60,3928,2.0,0,0,98.74,19.46,66.67,52.52,32.813,94.52,31.28,14.05,4.23,28.67,63.5,107.15,0.293,0.163,1.5,0,0,1.91,0.13,4.06,21.84,55.63,47.58,565,881.9,43.4,423,107,0.364,132.18,8.9,163.68,33.0,30.9,36.1,55.7,-76.4,52.7,26.08,82.9,59,0,0,0,0,0,0
2025-05-02 16:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9733,60,3928,2.0,0,0,93.03,25.8,66.67,45.67,25.001,88.91,30.65,14.18,2.52,34.67,64.29,107.12,0.442,0.167,2.8,0,0,1.18,0.37,4.43,21.92,52.45,50.74,428,871.0,42.5,324,93,0.2,103.22,8.2,135.04,34.4,31.6,34.0,66.9,-68.4,59.4,21.43,109.0,47,0,0,0,0,0,0
2025-05-02 17:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9752,60,3928,2.0,0,0,83.09,22.02,66.67,55.09,19.645,79.63,26.87,12.47,2.28,23.5,52.09,94.22,0.173,0.126,0.0,0,0,1.46,0.33,4.53,21.51,55.96,52.69,382,883.1,45.4,311,85,0.244,103.74,8.0,113.64,35.5,44.7,19.9,51.5,-68.7,60.9,15.53,102.2,42,0,0,0,0,0,0
2025-05-02 18:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9709,60,3928,2.0,0,0,81.5,20.15,66.67,44.38,16.33,77.96,25.62,11.37,1.26,28.07,47.32,73.31,0.364,0.21,2.0,2,0,1.07,0.25,4.03,20.93,61.53,54.11,546,902.3,44.9,225,94,0.161,71.32,9.2,71.87,32.2,40.4,27.4,54.3,-68.2,63.1,22.58,68.7,35,0,0,0,0,0,0
2025-05-02 19:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9628,60,3928,2.0,0,0,85.39,21.03,66.67,55.46,13.868,81.57,33.32,15.0,1.92,42.03,65.61,125.42,0.488,0.252,3.1,6,0,1.4,0.47,4.46,19.65,51.55,42.71,400,867.9,41.2,189,60,0.24,134.35,6.3,136.76,33.0,37.6,29.5,48.1,-70.7,54.4,13.77,73.3,28,0,0,0,0,0,0
2025-05-02 20:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9733,60,3928,2.0,1,0,74.39,24.27,66.67,51.16,9.259,71.13,35.38,15.88,3.01,39.48,71.49,118.69,0.399,0.16,1.4,1,0,1.82,0.37,4.61,17.55,54.01,53.9,514,876.3,43.0,156,59,0.212,109.04,6.8,136.7,34.3,22.6,43.1,49.4,-71.3,64.1,20.52,109.9,22,0,0,0,0,0,0
2025-05-02 21:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.956,60,3928,2.0,0,0,87.66,22.46,66.67,54.57,7.75,83.76,39.33,17.45,0.99,33.14,79.58,129.43,0.461,0.33,2.1,0,0,1.51,0.3,4.85,24.82,57.82,50.23,493,889.5,43.8,85,40,0.221,139.26,3.5,165.44,38.6,21.9,39.6,49.4,-71.5,60.5,15.75,106.2,15,0,0,0,0,0,0
2025-05-02 22:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9696,60,3928,2.0,0,0,68.36,18.17,66.67,53.96,3.834,65.28,39.73,17.96,2.14,34.96,75.17,114.55,0.534,0.253,2.2,0,0,1.27,0.07,3.79,17.99,58.26,51.22,439,891.0,45.2,55,20,0.103,133.76,1.7,137.16,41.6,46.1,12.3,51.7,-69.1,55.2,18.6,107.8,9,0,0,0,0,0,0
2025-05-02 23:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9859,60,3928,2.0,0,0,90.39,22.11,66.67,41.94,14.679,86.6,30.97,14.62,5.4,27.36,61.78,113.07,0.194,0.058,0.1,5,0,1.72,0.06,4.57,13.85,60.65,44.22,390,899.2,45.1,188,55,0.166,104.15,4.7,92.15,38.9,41.8,19.4,79.3,-63.2,55.1,19.19,51.2,28,0,0,0,0,0,0
2025-05-03 00:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.968,60,3928,2.0,0,0,80.43,20.52,66.67,61.72,15.675,76.85,34.38,15.73,4.06,32.06,69.53,105.92,0.469,0.155,1.4,6,0,1.78,0.31,4.45,18.63,54.46,53.17,464,877.9,45.7,184,92,0.33,110.67,11.0,101.95,40.1,49.8,10.1,64.2,-63.8,57.5,11.82,78.7,34,0,0,0,0,0,0
2025-05-03 01:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9598,60,3928,2.0,0,0,87.81,24.87,66.67,50.59,17.111,84.01,37.45,16.12,2.76,41.32,75.83,127.37,0.342,0.223,1.9,0,0,1.67,0.69,4.78,28.47,57.44,51.61,481,888.2,44.0,250,66,0.357,119.05,7.3,158.25,35.3,41.7,23.0,70.3,-73.3,62.8,18.03,92.9,34,0,0,0,0,0,0
2025-05-03 02:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9676,60,3928,2.0,0,0,81.02,24.39,66.67,59.79,15.789,77.54,29.58,13.51,2.39,34.63,60.78,116.16,0.307,0.176,1.3,0,0,1.0,0.26,4.48,21.69,66.64,48.45,368,919.9,46.3,249,63,0.296,103.98,6.0,151.54,33.5,56.7,9.8,57.8,-74.8,66.4,20.44,121.4,34,0,0,0,0,0,0
